"02020","02020001000"
"02020","02020001900"
"02020","02020002000"
"02050","02050000300"
"02090","02090000100"
"02090","02090000200"
"02090","02090001100"
"02100","02100000100"
"02105","02105000300"
"02122","02122000100"
"02170","02170000401"
"02170","02170000701"
"02180","02180000100"
"02185","02185000200"
"02188","02188000100"
"02198","02198000100"
"02198","02198940100"
"02275","02275000300"
"02290","02290000200"
"60010","60010950100"
"60010","60010950200"
"60010","60010950300"
"60010","60010950500"
"60010","60010950600"
"60010","60010950700"
"60010","60010950900"
"60020","60020951800"
"60050","60050951000"
"60050","60050951100"
"60050","60050951201"
"60050","60050951202"
"60050","60050951203"
"60050","60050951300"
"60050","60050951500"
"60050","60050951600"
"04001","04001945100"
"04001","04001970200"
"04001","04001970502"
"04003","04003000301"
"04003","04003000600"
"04003","04003001100"
"04003","04003001702"
"04005","04005000900"
"04005","04005002200"
"04005","04005002300"
"04005","04005942202"
"04005","04005945000"
"04005","04005945100"
"04005","04005945200"
"04007","04007000900"
"04007","04007001100"
"04007","04007940400"
"04009","04009961201"
"04011","04011960100"
"04011","04011960300"
"04012","04012020100"
"04012","04012940300"
"04013","04013040502"
"04013","04013050604"
"04013","04013050607"
"04013","04013050609"
"04013","04013060801"
"04013","04013060902"
"04013","04013061024"
"04013","04013061200"
"04013","04013061300"
"04013","04013071910"
"04013","04013071913"
"04013","04013082024"
"04013","04013082208"
"04013","04013092401"
"04013","04013092500"
"04013","04013092600"
"04013","04013092900"
"04013","04013093001"
"04013","04013093104"
"04013","04013103210"
"04013","04013104205"
"04013","04013104401"
"04013","04013104402"
"04013","04013105501"
"04013","04013105502"
"04013","04013105503"
"04013","04013106003"
"04013","04013106802"
"04013","04013107201"
"04013","04013107300"
"04013","04013107400"
"04013","04013108902"
"04013","04013109002"
"04013","04013109003"
"04013","04013109200"
"04013","04013109300"
"04013","04013110100"
"04013","04013111700"
"04013","04013112100"
"04013","04013112509"
"04013","04013112512"
"04013","04013112513"
"04013","04013113100"
"04013","04013113203"
"04013","04013113300"
"04013","04013113801"
"04013","04013113900"
"04013","04013114000"
"04013","04013114100"
"04013","04013114200"
"04013","04013114800"
"04013","04013114900"
"04013","04013115200"
"04013","04013115300"
"04013","04013115400"
"04013","04013115801"
"04013","04013116500"
"04013","04013116900"
"04013","04013117200"
"04013","04013117300"
"04013","04013217201"
"04013","04013218000"
"04013","04013318400"
"04013","04013318800"
"04013","04013319104"
"04013","04013319202"
"04013","04013319705"
"04013","04013420206"
"04013","04013421302"
"04013","04013421303"
"04013","04013421304"
"04013","04013421400"
"04013","04013421501"
"04013","04013421502"
"04013","04013422203"
"04013","04013422401"
"04013","04013422641"
"04013","04013522800"
"04013","04013523102"
"04013","04013523104"
"04013","04013614700"
"04013","04013723305"
"04013","04013817600"
"04013","04013941100"
"04013","04013941300"
"04015","04015940400"
"04015","04015951602"
"04015","04015951900"
"04015","04015952400"
"04015","04015953900"
"04015","04015954800"
"04015","04015955000"
"04017","04017960500"
"04017","04017963300"
"04017","04017965300"
"04019","04019000100"
"04019","04019000200"
"04019","04019000300"
"04019","04019000400"
"04019","04019000800"
"04019","04019001200"
"04019","04019001302"
"04019","04019001303"
"04019","04019001801"
"04019","04019002201"
"04019","04019002202"
"04019","04019002300"
"04019","04019002501"
"04019","04019002901"
"04019","04019003501"
"04019","04019003802"
"04019","04019004011"
"04019","04019004067"
"04019","04019004112"
"04019","04019004115"
"04019","04019004116"
"04019","04019004117"
"04019","04019004122"
"04019","04019004504"
"04019","04019004613"
"04019","04019410502"
"04019","04019940900"
"04019","04019941000"
"04021","04021000310"
"04021","04021000400"
"04021","04021000700"
"04021","04021000901"
"04021","04021001000"
"04021","04021001500"
"04021","04021001900"
"04021","04021002103"
"04021","04021002300"
"04023","04023966302"
"04023","04023966402"
"04025","04025000606"
"04025","04025000900"
"04025","04025001601"
"04025","04025002100"
"04027","04027000100"
"04027","04027000700"
"04027","04027010913"
"04027","04027011202"
"04027","04027011403"
"04027","04027011501"
"04027","04027011600"
"04027","04027012100"
"05001","05001480400"
"05003","05003960600"
"05007","05007020301"
"05007","05007021101"
"05009","05009790501"
"05011","05011950300"
"05015","05015950300"
"05017","05017080300"
"05019","05019953900"
"05023","05023480300"
"05027","05027950200"
"05029","05029950300"
"05031","05031000101"
"05031","05031000502"
"05031","05031000602"
"05033","05033020501"
"05035","05035030600"
"05035","05035030703"
"05039","05039970300"
"05041","05041950100"
"05041","05041950200"
"05043","05043490300"
"05043","05043490400"
"05045","05045030403"
"05045","05045030702"
"05045","05045030900"
"05047","05047950200"
"05051","05051010700"
"05051","05051010800"
"05051","05051011500"
"05053","05053470300"
"05055","05055480500"
"05055","05055480700"
"05057","05057480300"
"05059","05059020200"
"05061","05061950300"
"05063","05063490200"
"05063","05063490600"
"05067","05067480400"
"05069","05069000502"
"05069","05069001000"
"05069","05069002400"
"05069","05069002500"
"05071","05071952000"
"05073","05073470100"
"05075","05075470100"
"05081","05081030102"
"05083","05083950500"
"05089","05089960202"
"05091","05091020500"
"05093","05093010700"
"05093","05093010800"
"05093","05093011100"
"05099","05099090200"
"05103","05103950200"
"05103","05103950600"
"05107","05107480400"
"05107","05107480600"
"05113","05113950400"
"05115","05115951300"
"05115","05115951600"
"05119","05119000200"
"05119","05119001800"
"05119","05119002500"
"05119","05119002800"
"05119","05119003001"
"05119","05119003605"
"05119","05119004600"
"05119","05119004700"
"05123","05123960400"
"05123","05123960600"
"05131","05131000200"
"05131","05131000300"
"05131","05131000800"
"05133","05133080300"
"05139","05139950900"
"05139","05139951000"
"05141","05141460200"
"05143","05143010200"
"05143","05143010301"
"05143","05143010302"
"05143","05143010600"
"05143","05143011101"
"05143","05143011200"
"05145","05145070800"
"06001","06001401000"
"06001","06001401400"
"06001","06001401500"
"06001","06001401600"
"06001","06001401700"
"06001","06001402200"
"06001","06001402400"
"06001","06001402500"
"06001","06001402600"
"06001","06001402700"
"06001","06001402800"
"06001","06001403300"
"06001","06001405901"
"06001","06001405902"
"06001","06001406000"
"06001","06001406100"
"06001","06001406201"
"06001","06001406202"
"06001","06001407200"
"06001","06001407300"
"06001","06001408400"
"06001","06001408500"
"06001","06001408600"
"06001","06001408700"
"06001","06001408800"
"06001","06001408900"
"06001","06001409000"
"06001","06001409500"
"06001","06001409700"
"06001","06001410500"
"06001","06001422900"
"06001","06001423200"
"06001","06001423500"
"06001","06001423901"
"06001","06001424001"
"06001","06001433102"
"06001","06001433700"
"06001","06001433800"
"06001","06001434000"
"06001","06001435400"
"06001","06001435602"
"06001","06001437500"
"06001","06001437600"
"06001","06001437701"
"06001","06001438201"
"06001","06001441923"
"06001","06001451404"
"06003","06003010000"
"06005","06005000102"
"06007","06007000502"
"06007","06007000604"
"06007","06007001000"
"06007","06007001100"
"06007","06007001200"
"06007","06007001300"
"06007","06007002800"
"06007","06007003001"
"06007","06007003002"
"06009","06009000400"
"06011","06011000300"
"06011","06011000500"
"06013","06013306002"
"06013","06013307201"
"06013","06013307202"
"06013","06013307205"
"06013","06013312000"
"06013","06013313101"
"06013","06013313206"
"06013","06013314103"
"06013","06013314104"
"06013","06013328000"
"06013","06013336101"
"06013","06013336202"
"06013","06013337200"
"06013","06013365002"
"06013","06013369001"
"06013","06013376000"
"06013","06013386000"
"06015","06015000101"
"06015","06015000102"
"06017","06017030302"
"06017","06017031600"
"06017","06017031900"
"06019","06019000100"
"06019","06019000200"
"06019","06019000300"
"06019","06019000400"
"06019","06019000501"
"06019","06019000502"
"06019","06019000600"
"06019","06019000700"
"06019","06019000800"
"06019","06019000901"
"06019","06019000902"
"06019","06019001000"
"06019","06019001100"
"06019","06019001201"
"06019","06019001202"
"06019","06019001301"
"06019","06019001303"
"06019","06019001407"
"06019","06019001410"
"06019","06019001411"
"06019","06019001500"
"06019","06019001700"
"06019","06019001800"
"06019","06019001900"
"06019","06019002000"
"06019","06019002300"
"06019","06019002400"
"06019","06019002501"
"06019","06019002602"
"06019","06019002702"
"06019","06019002800"
"06019","06019002903"
"06019","06019003500"
"06019","06019004505"
"06019","06019004901"
"06019","06019005000"
"06019","06019005100"
"06019","06019005403"
"06019","06019005408"
"06019","06019006201"
"06019","06019006202"
"06019","06019006501"
"06019","06019006602"
"06019","06019007802"
"06019","06019008200"
"06019","06019008302"
"06019","06019008501"
"06021","06021010100"
"06021","06021010200"
"06023","06023000100"
"06023","06023000300"
"06023","06023000500"
"06023","06023001300"
"06023","06023010102"
"06023","06023010501"
"06023","06023940000"
"06025","06025010400"
"06025","06025010900"
"06025","06025011300"
"06025","06025011400"
"06025","06025011900"
"06025","06025012100"
"06025","06025012200"
"06027","06027000400"
"06027","06027000800"
"06029","06029000200"
"06029","06029000300"
"06029","06029000400"
"06029","06029000600"
"06029","06029001202"
"06029","06029001400"
"06029","06029001600"
"06029","06029001902"
"06029","06029002000"
"06029","06029002100"
"06029","06029002200"
"06029","06029002301"
"06029","06029002302"
"06029","06029002400"
"06029","06029002500"
"06029","06029002600"
"06029","06029003103"
"06029","06029003121"
"06029","06029003303"
"06029","06029003500"
"06029","06029004101"
"06029","06029004401"
"06029","06029004402"
"06029","06029004701"
"06029","06029004800"
"06029","06029005003"
"06029","06029005300"
"06029","06029005507"
"06029","06029005600"
"06029","06029005802"
"06029","06029005900"
"06029","06029006100"
"06029","06029006303"
"06029","06029006304"
"06029","06029006401"
"06031","06031001100"
"06031","06031001300"
"06031","06031001402"
"06031","06031001601"
"06031","06031001701"
"06033","06033000702"
"06033","06033000801"
"06033","06033000802"
"06035","06035040303"
"06035","06035040304"
"06037","06037102105"
"06037","06037104201"
"06037","06037104203"
"06037","06037104310"
"06037","06037104320"
"06037","06037104404"
"06037","06037104701"
"06037","06037104703"
"06037","06037104704"
"06037","06037106520"
"06037","06037106604"
"06037","06037113233"
"06037","06037113234"
"06037","06037113421"
"06037","06037115103"
"06037","06037115201"
"06037","06037120010"
"06037","06037120020"
"06037","06037120030"
"06037","06037120103"
"06037","06037121101"
"06037","06037121801"
"06037","06037121900"
"06037","06037122120"
"06037","06037122121"
"06037","06037122122"
"06037","06037122200"
"06037","06037122410"
"06037","06037123020"
"06037","06037123103"
"06037","06037123203"
"06037","06037123205"
"06037","06037123206"
"06037","06037123303"
"06037","06037123420"
"06037","06037123901"
"06037","06037124102"
"06037","06037124103"
"06037","06037124104"
"06037","06037124105"
"06037","06037124204"
"06037","06037125310"
"06037","06037125320"
"06037","06037127210"
"06037","06037127300"
"06037","06037127400"
"06037","06037127520"
"06037","06037127712"
"06037","06037127803"
"06037","06037127804"
"06037","06037127805"
"06037","06037127806"
"06037","06037127910"
"06037","06037128210"
"06037","06037128302"
"06037","06037128303"
"06037","06037132300"
"06037","06037134305"
"06037","06037134520"
"06037","06037134521"
"06037","06037134522"
"06037","06037134903"
"06037","06037135114"
"06037","06037185203"
"06037","06037185320"
"06037","06037186401"
"06037","06037186404"
"06037","06037187102"
"06037","06037187200"
"06037","06037190100"
"06037","06037190201"
"06037","06037190202"
"06037","06037190510"
"06037","06037190700"
"06037","06037190801"
"06037","06037190802"
"06037","06037190901"
"06037","06037190902"
"06037","06037191000"
"06037","06037191110"
"06037","06037191120"
"06037","06037191201"
"06037","06037191203"
"06037","06037191204"
"06037","06037191410"
"06037","06037191420"
"06037","06037191500"
"06037","06037191710"
"06037","06037191720"
"06037","06037191810"
"06037","06037191820"
"06037","06037192610"
"06037","06037192620"
"06037","06037192700"
"06037","06037199000"
"06037","06037199120"
"06037","06037199201"
"06037","06037199202"
"06037","06037199700"
"06037","06037199800"
"06037","06037199900"
"06037","06037201402"
"06037","06037201700"
"06037","06037203300"
"06037","06037203500"
"06037","06037204920"
"06037","06037205120"
"06037","06037206020"
"06037","06037206031"
"06037","06037206032"
"06037","06037206200"
"06037","06037206300"
"06037","06037208801"
"06037","06037208902"
"06037","06037208903"
"06037","06037209401"
"06037","06037211120"
"06037","06037211122"
"06037","06037211201"
"06037","06037211202"
"06037","06037211310"
"06037","06037211320"
"06037","06037211802"
"06037","06037212101"
"06037","06037212102"
"06037","06037212203"
"06037","06037212204"
"06037","06037212303"
"06037","06037212304"
"06037","06037212410"
"06037","06037213201"
"06037","06037213310"
"06037","06037213320"
"06037","06037213402"
"06037","06037218300"
"06037","06037218400"
"06037","06037218500"
"06037","06037218702"
"06037","06037219300"
"06037","06037219800"
"06037","06037219901"
"06037","06037219902"
"06037","06037220000"
"06037","06037220100"
"06037","06037222700"
"06037","06037224010"
"06037","06037224020"
"06037","06037224200"
"06037","06037224600"
"06037","06037224700"
"06037","06037226001"
"06037","06037226002"
"06037","06037226410"
"06037","06037226420"
"06037","06037227010"
"06037","06037228600"
"06037","06037231100"
"06037","06037231210"
"06037","06037231220"
"06037","06037231300"
"06037","06037231400"
"06037","06037231500"
"06037","06037231600"
"06037","06037231800"
"06037","06037232400"
"06037","06037232500"
"06037","06037234501"
"06037","06037234502"
"06037","06037234600"
"06037","06037236100"
"06037","06037237202"
"06037","06037239202"
"06037","06037239330"
"06037","06037241001"
"06037","06037242000"
"06037","06037242100"
"06037","06037242200"
"06037","06037242300"
"06037","06037242600"
"06037","06037243000"
"06037","06037243100"
"06037","06037292000"
"06037","06037293201"
"06037","06037294120"
"06037","06037294620"
"06037","06037294701"
"06037","06037294820"
"06037","06037294830"
"06037","06037296210"
"06037","06037296220"
"06037","06037296500"
"06037","06037296600"
"06037","06037402304"
"06037","06037402702"
"06037","06037403200"
"06037","06037404201"
"06037","06037408138"
"06037","06037408800"
"06037","06037433302"
"06037","06037433403"
"06037","06037433501"
"06037","06037433901"
"06037","06037501803"
"06037","06037530902"
"06037","06037531301"
"06037","06037532304"
"06037","06037532606"
"06037","06037532800"
"06037","06037532900"
"06037","06037533103"
"06037","06037533104"
"06037","06037533105"
"06037","06037533403"
"06037","06037533701"
"06037","06037534202"
"06037","06037534301"
"06037","06037534404"
"06037","06037535002"
"06037","06037535101"
"06037","06037535102"
"06037","06037540201"
"06037","06037540202"
"06037","06037540400"
"06037","06037541400"
"06037","06037541603"
"06037","06037541604"
"06037","06037542105"
"06037","06037542106"
"06037","06037542501"
"06037","06037542502"
"06037","06037542601"
"06037","06037550000"
"06037","06037570603"
"06037","06037571600"
"06037","06037571704"
"06037","06037572500"
"06037","06037572800"
"06037","06037573002"
"06037","06037573004"
"06037","06037573300"
"06037","06037575102"
"06037","06037575202"
"06037","06037575401"
"06037","06037575801"
"06037","06037575802"
"06037","06037575803"
"06037","06037575901"
"06037","06037576200"
"06037","06037576401"
"06037","06037576403"
"06037","06037576901"
"06037","06037600100"
"06037","06037600202"
"06037","06037600303"
"06037","06037600304"
"06037","06037601202"
"06037","06037601700"
"06037","06037601801"
"06037","06037602505"
"06037","06037602801"
"06037","06037604100"
"06037","06037900501"
"06037","06037900606"
"06037","06037900607"
"06037","06037900703"
"06037","06037900704"
"06037","06037900806"
"06037","06037910402"
"06037","06037910403"
"06037","06037910501"
"06037","06037910504"
"06037","06037910601"
"06037","06037910602"
"06037","06037980014"
"06039","06039000103"
"06039","06039000202"
"06039","06039000503"
"06039","06039000506"
"06039","06039000800"
"06041","06041112201"
"06043","06043000101"
"06043","06043000102"
"06045","06045010100"
"06045","06045011300"
"06045","06045011500"
"06047","06047000503"
"06047","06047000602"
"06047","06047000603"
"06047","06047001301"
"06047","06047001302"
"06047","06047001401"
"06047","06047001501"
"06047","06047001601"
"06047","06047001602"
"06047","06047001700"
"06047","06047002201"
"06049","06049000100"
"06049","06049000300"
"06053","06053000400"
"06053","06053000502"
"06053","06053001300"
"06053","06053001802"
"06053","06053011302"
"06053","06053013500"
"06053","06053013700"
"06053","06053014102"
"06053","06053014500"
"06055","06055200202"
"06055","06055200804"
"06057","06057000600"
"06057","06057000900"
"06059","06059001801"
"06059","06059011601"
"06059","06059011602"
"06059","06059011720"
"06059","06059011721"
"06059","06059042107"
"06059","06059042312"
"06059","06059063605"
"06059","06059063701"
"06059","06059074403"
"06059","06059074405"
"06059","06059074406"
"06059","06059074602"
"06059","06059074802"
"06059","06059075002"
"06059","06059075003"
"06059","06059075100"
"06059","06059075201"
"06059","06059086405"
"06059","06059087403"
"06059","06059087405"
"06059","06059087505"
"06059","06059087803"
"06059","06059088201"
"06059","06059089104"
"06059","06059089105"
"06059","06059099402"
"06061","06061020401"
"06061","06061020901"
"06061","06061021603"
"06063","06063000202"
"06063","06063000400"
"06065","06065030103"
"06065","06065030300"
"06065","06065030400"
"06065","06065030501"
"06065","06065030502"
"06065","06065031300"
"06065","06065040203"
"06065","06065041101"
"06065","06065041410"
"06065","06065041703"
"06065","06065042010"
"06065","06065042209"
"06065","06065042210"
"06065","06065042404"
"06065","06065042505"
"06065","06065042506"
"06065","06065042514"
"06065","06065042515"
"06065","06065042723"
"06065","06065042800"
"06065","06065042903"
"06065","06065042904"
"06065","06065043307"
"06065","06065043310"
"06065","06065043401"
"06065","06065043403"
"06065","06065043405"
"06065","06065043601"
"06065","06065043602"
"06065","06065044101"
"06065","06065044200"
"06065","06065044507"
"06065","06065044509"
"06065","06065044510"
"06065","06065044702"
"06065","06065044915"
"06065","06065045000"
"06065","06065045303"
"06065","06065045502"
"06065","06065045604"
"06065","06065045605"
"06065","06065045609"
"06065","06065045703"
"06065","06065045705"
"06065","06065045706"
"06065","06065046102"
"06065","06065046200"
"06065","06065046500"
"06065","06065051100"
"06067","06067000500"
"06067","06067000700"
"06067","06067001101"
"06067","06067002100"
"06067","06067002200"
"06067","06067002800"
"06067","06067003700"
"06067","06067004100"
"06067","06067004203"
"06067","06067004402"
"06067","06067004501"
"06067","06067004502"
"06067","06067004601"
"06067","06067004701"
"06067","06067004802"
"06067","06067004903"
"06067","06067004905"
"06067","06067005101"
"06067","06067005205"
"06067","06067005301"
"06067","06067005502"
"06067","06067005505"
"06067","06067005601"
"06067","06067005605"
"06067","06067006201"
"06067","06067006202"
"06067","06067006300"
"06067","06067006500"
"06067","06067006600"
"06067","06067006702"
"06067","06067006900"
"06067","06067007004"
"06067","06067007019"
"06067","06067007204"
"06067","06067007301"
"06067","06067007423"
"06067","06067008909"
"06067","06067008910"
"06067","06067008911"
"06067","06067009006"
"06067","06067009201"
"06067","06067009634"
"06067","06067009800"
"06069","06069000200"
"06069","06069000701"
"06071","06071000823"
"06071","06071001400"
"06071","06071001503"
"06071","06071001504"
"06071","06071001600"
"06071","06071002804"
"06071","06071003000"
"06071","06071003102"
"06071","06071003510"
"06071","06071003606"
"06071","06071003609"
"06071","06071003612"
"06071","06071003700"
"06071","06071004201"
"06071","06071004202"
"06071","06071004302"
"06071","06071004404"
"06071","06071004507"
"06071","06071004604"
"06071","06071004700"
"06071","06071004800"
"06071","06071004900"
"06071","06071005400"
"06071","06071005500"
"06071","06071005600"
"06071","06071005701"
"06071","06071005800"
"06071","06071006203"
"06071","06071006204"
"06071","06071006301"
"06071","06071006302"
"06071","06071006401"
"06071","06071006402"
"06071","06071006500"
"06071","06071007107"
"06071","06071007200"
"06071","06071007303"
"06071","06071007407"
"06071","06071007601"
"06071","06071008002"
"06071","06071008710"
"06071","06071009112"
"06071","06071009116"
"06071","06071009117"
"06071","06071009400"
"06071","06071009500"
"06071","06071009716"
"06071","06071009800"
"06071","06071009904"
"06071","06071009905"
"06071","06071009912"
"06071","06071009913"
"06071","06071010014"
"06071","06071010423"
"06071","06071010700"
"06071","06071012400"
"06071","06071012500"
"06073","06073000900"
"06073","06073001600"
"06073","06073002201"
"06073","06073002202"
"06073","06073002301"
"06073","06073002302"
"06073","06073002401"
"06073","06073002601"
"06073","06073002707"
"06073","06073002708"
"06073","06073002709"
"06073","06073002710"
"06073","06073003001"
"06073","06073003004"
"06073","06073003101"
"06073","06073003111"
"06073","06073003303"
"06073","06073003304"
"06073","06073003305"
"06073","06073003401"
"06073","06073003404"
"06073","06073003501"
"06073","06073003502"
"06073","06073003601"
"06073","06073003602"
"06073","06073003901"
"06073","06073003902"
"06073","06073004000"
"06073","06073004100"
"06073","06073004700"
"06073","06073004800"
"06073","06073004900"
"06073","06073005000"
"06073","06073005100"
"06073","06073010013"
"06073","06073011700"
"06073","06073011801"
"06073","06073013104"
"06073","06073013205"
"06073","06073013206"
"06073","06073015701"
"06073","06073015703"
"06073","06073015801"
"06073","06073015802"
"06073","06073015901"
"06073","06073019503"
"06073","06073020214"
"06075","06075017902"
"06075","06075023103"
"06075","06075023400"
"06075","06075026001"
"06075","06075026004"
"06075","06075026100"
"06075","06075026301"
"06075","06075026404"
"06075","06075060502"
"06075","06075061200"
"06075","06075980600"
"06077","06077000100"
"06077","06077000300"
"06077","06077000402"
"06077","06077000500"
"06077","06077000600"
"06077","06077000700"
"06077","06077000801"
"06077","06077000900"
"06077","06077001200"
"06077","06077001500"
"06077","06077001600"
"06077","06077001900"
"06077","06077002100"
"06077","06077002201"
"06077","06077002202"
"06077","06077002800"
"06077","06077003307"
"06077","06077003700"
"06077","06077003803"
"06077","06077004403"
"06079","06079010102"
"06079","06079010902"
"06079","06079012200"
"06081","06081600200"
"06081","06081610201"
"06081","06081610500"
"06081","06081612100"
"06083","06083002101"
"06083","06083002403"
"06083","06083002404"
"06083","06083002502"
"06083","06083002702"
"06083","06083002705"
"06083","06083002706"
"06085","06085500800"
"06085","06085500901"
"06085","06085501000"
"06085","06085501401"
"06085","06085501600"
"06085","06085503110"
"06085","06085503122"
"06085","06085503305"
"06085","06085503401"
"06085","06085503601"
"06085","06085505100"
"06085","06085512603"
"06085","06085512604"
"06087","06087100800"
"06087","06087101000"
"06087","06087121402"
"06087","06087121600"
"06089","06089010100"
"06089","06089010200"
"06089","06089010704"
"06089","06089011209"
"06089","06089012000"
"06089","06089012500"
"06091","06091010000"
"06093","06093000500"
"06093","06093000702"
"06093","06093000703"
"06095","06095250801"
"06095","06095250900"
"06095","06095251100"
"06095","06095251500"
"06095","06095251600"
"06095","06095251802"
"06095","06095252605"
"06095","06095252606"
"06095","06095252607"
"06097","06097150305"
"06097","06097152000"
"06097","06097153104"
"06099","06099001400"
"06099","06099001603"
"06099","06099001604"
"06099","06099001700"
"06099","06099001800"
"06099","06099002002"
"06099","06099002100"
"06099","06099002200"
"06099","06099002301"
"06099","06099002402"
"06099","06099002501"
"06099","06099002602"
"06099","06099003002"
"06099","06099003201"
"06099","06099003400"
"06099","06099003802"
"06099","06099003803"
"06101","06101050102"
"06101","06101050201"
"06101","06101050202"
"06101","06101050302"
"06103","06103001100"
"06105","06105000101"
"06105","06105000300"
"06107","06107000201"
"06107","06107000302"
"06107","06107000502"
"06107","06107000900"
"06107","06107001003"
"06107","06107001100"
"06107","06107001400"
"06107","06107002202"
"06107","06107002800"
"06107","06107002901"
"06107","06107003200"
"06107","06107003400"
"06107","06107003802"
"06107","06107004101"
"06107","06107004102"
"06107","06107004200"
"06107","06107004300"
"06109","06109001200"
"06109","06109004200"
"06111","06111000304"
"06111","06111000600"
"06111","06111001302"
"06111","06111003201"
"06111","06111004305"
"06111","06111004715"
"06111","06111004902"
"06111","06111009100"
"06113","06113010101"
"06113","06113010201"
"06113","06113010203"
"06113","06113010204"
"06113","06113010602"
"06113","06113010800"
"06113","06113011102"
"06115","06115040301"
"06115","06115040302"
"06115","06115040400"
"08001","08001008100"
"08001","08001008353"
"08001","08001008606"
"08001","08001008901"
"08001","08001009202"
"08001","08001009321"
"08001","08001009604"
"08001","08001009606"
"08001","08001015000"
"08003","08003960000"
"08003","08003960200"
"08003","08003960300"
"08005","08005005551"
"08005","08005005552"
"08005","08005005700"
"08005","08005005951"
"08005","08005006000"
"08005","08005006200"
"08005","08005007301"
"08005","08005007302"
"08005","08005081100"
"08007","08007974400"
"08009","08009964700"
"08011","08011966700"
"08013","08013012203"
"08013","08013013302"
"08013","08013013401"
"08013","08013060800"
"08015","08015000401"
"08015","08015000402"
"08017","08017960600"
"08019","08019014800"
"08023","08023972600"
"08025","08025969600"
"08029","08029964600"
"08029","08029964800"
"08029","08029965100"
"08031","08031000702"
"08031","08031000800"
"08031","08031003500"
"08031","08031003602"
"08031","08031004101"
"08031","08031004102"
"08031","08031004403"
"08031","08031004404"
"08031","08031004505"
"08031","08031008312"
"08033","08033000100"
"08037","08037000503"
"08041","08041000302"
"08041","08041002000"
"08041","08041002200"
"08041","08041002300"
"08041","08041004008"
"08041","08041004501"
"08041","08041005000"
"08041","08041006302"
"08043","08043978200"
"08043","08043978300"
"08043","08043978800"
"08045","08045951600"
"08045","08045951702"
"08045","08045951901"
"08051","08051963700"
"08055","08055960600"
"08059","08059009831"
"08059","08059010100"
"08059","08059010402"
"08059","08059010902"
